var_id_hex,var_id_dec,name,kind,domain,confidence,description
0x92DB,37595,VAR_脉冲炸弹_92DB,Value,ABILITY_STATE,low,[sync] 猎空/脉冲炸弹 @ 技能 3 per_ability
0x92DC,37596,VAR_猎空_SHARED_92DC,Unknown,UNCLASSIFIED,low,[sync] 猎空:  multi_hero_shared
0x92DD,37597,VAR_猎空_SHARED_92DD,Unknown,UNCLASSIFIED,low,[sync] 猎空:  multi_hero_shared
0x92DE,37598,VAR_士兵：76_SHARED_92DE,Unknown,UNCLASSIFIED,low,[sync] 士兵：76:  multi_hero_shared
0x92E1,37601,VAR_闪回_92E1,Value,ABILITY_STATE,low,[sync] 猎空/闪回 @ 技能 2 per_ability
0x92E4,37604,VAR_能量标枪_92E4,Value,ABILITY_STATE,low,[sync] 奥丽莎/能量标枪 @ 辅助攻击模式 per_ability
0x92E5,37605,VAR_猎空_SHARED_92E5,Unknown,UNCLASSIFIED,low,[sync] 猎空:  multi_hero_shared
0x92E8,37608,VAR_猎空_SHARED_92E8,Unknown,UNCLASSIFIED,low,[sync] 猎空:  multi_hero_shared
0x92EA,37610,VAR_猎空_SHARED_92EA,Unknown,UNCLASSIFIED,low,[sync] 猎空:  multi_hero_shared
0x92EC,37612,VAR_卡西迪_SHARED_92EC,Unknown,UNCLASSIFIED,low,[sync] 卡西迪:  multi_hero_shared
0x92ED,37613,VAR_卡西迪_SHARED_92ED,Unknown,UNCLASSIFIED,low,[sync] 卡西迪:  multi_hero_shared
0x92EE,37614,VAR_卡西迪_SHARED_92EE,Unknown,UNCLASSIFIED,low,[sync] 卡西迪:  multi_hero_shared
0x92EF,37615,VAR_卡西迪_SHARED_92EF,Unknown,UNCLASSIFIED,low,[sync] 卡西迪:  multi_hero_shared
0x92F1,37617,VAR_猎空_SHARED_92F1,Unknown,UNCLASSIFIED,low,[sync] 猎空:  multi_hero_shared
0x92F2,37618,VAR_闪回_92F2,Value,ABILITY_STATE,low,[sync] 猎空/闪回 @ 技能 2 per_ability
0x92F3,37619,VAR_闪现_92F3,Value,ABILITY_STATE,low,[sync] 猎空/闪现 @ 技能 1 per_ability
0x92F5,37621,VAR_黑百合_SHARED_92F5,Unknown,UNCLASSIFIED,low,[sync] 黑百合:  multi_hero_shared
0x92F9,37625,VAR_士兵：76_SHARED_92F9,Unknown,UNCLASSIFIED,low,[sync] 士兵：76:  multi_hero_shared
0x92FA,37626,VAR_士兵：76_SHARED_92FA,Unknown,UNCLASSIFIED,low,[sync] 士兵：76:  multi_hero_shared
0x92FB,37627,VAR_ENGINE_92FB,Value,UNCLASSIFIED,low,"[sync] 16 heroes, 0 loadouts engine_global"
0x92FC,37628,VAR_战术目镜_92FC,Value,ABILITY_STATE,low,[sync] 士兵：76/战术目镜 @ 技能 3 per_ability
0x92FD,37629,VAR_士兵：76_SHARED_92FD,Unknown,UNCLASSIFIED,low,[sync] 士兵：76:  multi_hero_shared
0x92FE,37630,VAR_士兵：76_SHARED_92FE,Unknown,UNCLASSIFIED,low,[sync] 士兵：76:  multi_hero_shared
0x92FF,37631,VAR_士兵：76_SHARED_92FF,Unknown,UNCLASSIFIED,low,[sync] 士兵：76:  multi_hero_shared
0x9300,37632,VAR_士兵：76_SHARED_9300,Unknown,UNCLASSIFIED,low,[sync] 士兵：76:  multi_hero_shared
0x9301,37633,VAR_士兵：76_SHARED_9301,Unknown,UNCLASSIFIED,low,[sync] 士兵：76:  multi_hero_shared
0x9302,37634,VAR_士兵：76_SHARED_9302,Unknown,UNCLASSIFIED,low,[sync] 士兵：76:  multi_hero_shared
0x9303,37635,VAR_疾跑_9303,Value,ABILITY_STATE,low,[sync] 士兵：76/疾跑 @ 技能 1 per_ability
0x9304,37636,VAR_士兵：76_SHARED_9304,Unknown,UNCLASSIFIED,low,[sync] 士兵：76:  multi_hero_shared
0x9309,37641,VAR_士兵：76_SHARED_9309,Unknown,UNCLASSIFIED,low,[sync] 士兵：76:  multi_hero_shared
0x930B,37643,VAR_疾跑_930B,Value,ABILITY_STATE,low,[sync] 士兵：76/疾跑 @ 技能 1 per_ability
0x930C,37644,VAR_ENGINE_930C,Value,UNCLASSIFIED,low,[sync] D.Va/防御矩阵 @ 辅助攻击模式 engine_global
0x930D,37645,VAR_ENGINE_930D,Value,UNCLASSIFIED,low,"[sync] 6 heroes, 0 loadouts engine_global"
0x9313,37651,VAR_生物力场_9313,Value,ABILITY_STATE,low,[sync] 士兵：76/生物力场 @ 技能 2 per_ability
0x9316,37654,VAR_增幅矩阵_9316,Value,ABILITY_STATE,low,[sync] 巴蒂斯特/增幅矩阵 @ 技能 3 per_ability
0x931C,37660,VAR_巴蒂斯特_SHARED_931C,Unknown,UNCLASSIFIED,low,[sync] 巴蒂斯特:  multi_hero_shared
0x931D,37661,VAR_巴蒂斯特_SHARED_931D,Unknown,UNCLASSIFIED,low,[sync] 巴蒂斯特:  multi_hero_shared
0x9322,37666,VAR_巴蒂斯特_SHARED_9322,Unknown,UNCLASSIFIED,low,[sync] 巴蒂斯特:  multi_hero_shared
0x9327,37671,VAR_ENGINE_9327,Value,UNCLASSIFIED,low,"[sync] 23 heroes, 0 loadouts engine_global"
0x9328,37672,VAR_ENGINE_9328,Value,UNCLASSIFIED,low,"[sync] 25 heroes, 0 loadouts engine_global"
0x9329,37673,VAR_巴蒂斯特_SHARED_9329,Unknown,UNCLASSIFIED,low,[sync] 巴蒂斯特:  multi_hero_shared
0x932A,37674,VAR_ENGINE_932A,Value,UNCLASSIFIED,low,"[sync] 7 heroes, 0 loadouts engine_global"
0x932C,37676,VAR_巴蒂斯特_SHARED_932C,Unknown,UNCLASSIFIED,low,[sync] 巴蒂斯特:  multi_hero_shared
0x932D,37677,VAR_巴蒂斯特_SHARED_932D,Unknown,UNCLASSIFIED,low,[sync] 巴蒂斯特:  multi_hero_shared
0x932E,37678,VAR_巴蒂斯特_SHARED_932E,Unknown,UNCLASSIFIED,low,[sync] 巴蒂斯特:  multi_hero_shared
0x9335,37685,VAR_巴蒂斯特_SHARED_9335,Unknown,UNCLASSIFIED,low,[sync] 巴蒂斯特:  multi_hero_shared
0x9338,37688,VAR_巴蒂斯特_SHARED_9338,Unknown,UNCLASSIFIED,low,[sync] 巴蒂斯特:  multi_hero_shared
0x933C,37692,VAR_巴蒂斯特_SHARED_933C,Unknown,UNCLASSIFIED,low,[sync] 巴蒂斯特:  multi_hero_shared
0x933F,37695,VAR_ENGINE_933F,Value,UNCLASSIFIED,low,"[sync] 8 heroes, 0 loadouts engine_global"
0x9341,37697,VAR_愈合冲击_9341,Value,ABILITY_STATE,low,[sync] 巴蒂斯特/愈合冲击 @ 技能 1 per_ability
0x934C,37708,VAR_愈合冲击_934C,Value,ABILITY_STATE,low,[sync] 巴蒂斯特/愈合冲击 @ 技能 1 per_ability
0x9350,37712,VAR_巴蒂斯特_SHARED_9350,Unknown,UNCLASSIFIED,low,[sync] 巴蒂斯特:  multi_hero_shared
0x9351,37713,VAR_愈合冲击_9351,Value,ABILITY_STATE,low,[sync] 巴蒂斯特/愈合冲击 @ 技能 1 per_ability
0x9352,37714,VAR_ENGINE_9352,Value,UNCLASSIFIED,low,[sync] heroes:  engine_global
0x9358,37720,VAR_ENGINE_9358,Value,UNCLASSIFIED,low,[sync] heroes:  engine_global
0x935A,37722,VAR_巴蒂斯特_SHARED_935A,Unknown,UNCLASSIFIED,low,[sync] 巴蒂斯特:  multi_hero_shared
0x935B,37723,VAR_猎空_SHARED_935B,Unknown,UNCLASSIFIED,low,[sync] 猎空:  multi_hero_shared
0x935D,37725,VAR_温斯顿_SHARED_935D,Unknown,UNCLASSIFIED,low,[sync] 温斯顿:  multi_hero_shared
0x9360,37728,VAR_温斯顿_SHARED_9360,Unknown,UNCLASSIFIED,low,[sync] 温斯顿:  multi_hero_shared
0x9366,37734,VAR_瑞稀_SHARED_9366,Unknown,UNCLASSIFIED,low,[sync] 瑞稀:  multi_hero_shared
0x9367,37735,VAR_温斯顿_SHARED_9367,Unknown,UNCLASSIFIED,low,[sync] 温斯顿:  multi_hero_shared
0x9369,37737,VAR_温斯顿_SHARED_9369,Unknown,UNCLASSIFIED,low,[sync] 温斯顿:  multi_hero_shared
0x936B,37739,VAR_温斯顿_SHARED_936B,Unknown,UNCLASSIFIED,low,[sync] 温斯顿:  multi_hero_shared
0x936D,37741,VAR_喷射背包_936D,Value,ABILITY_STATE,low,[sync] 温斯顿/喷射背包 @ 技能 1 per_ability
0x9371,37745,VAR_喷射背包_9371,Value,ABILITY_STATE,low,[sync] 温斯顿/喷射背包 @ 技能 1 per_ability
0x937F,37759,VAR_温斯顿_SHARED_937F,Unknown,UNCLASSIFIED,low,[sync] 温斯顿:  multi_hero_shared
0x9380,37760,VAR_ENGINE_9380,Value,UNCLASSIFIED,low,"[sync] 11 heroes, 0 loadouts engine_global"
0x9384,37764,VAR_喷射背包_9384,Value,ABILITY_STATE,low,[sync] 温斯顿/喷射背包 @ 技能 1 per_ability
0x9385,37765,VAR_温斯顿_SHARED_9385,Unknown,UNCLASSIFIED,low,[sync] 温斯顿:  multi_hero_shared
0x9386,37766,VAR_原始暴怒_9386,Value,ABILITY_STATE,low,[sync] 温斯顿/原始暴怒 @ 技能 3 per_ability
0x9388,37768,VAR_屏障发射器_9388,Value,ABILITY_STATE,low,[sync] 温斯顿/屏障发射器 @ 技能 2 per_ability
0x938C,37772,VAR_屏障发射器_938C,Value,ABILITY_STATE,low,[sync] 温斯顿/屏障发射器 @ 技能 2 per_ability
0x938D,37773,VAR_屏障发射器_938D,Value,ABILITY_STATE,low,[sync] 温斯顿/屏障发射器 @ 技能 2 per_ability
0x9398,37784,VAR_天使_SHARED_9398,Unknown,UNCLASSIFIED,low,[sync] 天使:  multi_hero_shared
0x939A,37786,VAR_ENGINE_939A,Value,UNCLASSIFIED,low,[sync] heroes:  engine_global
0x939B,37787,VAR_天使_SHARED_939B,Unknown,UNCLASSIFIED,low,[sync] 天使:  multi_hero_shared
0x939F,37791,VAR_猎空_SHARED_939F,Unknown,UNCLASSIFIED,low,[sync] 猎空:  multi_hero_shared
0x93A4,37796,VAR_巴蒂斯特_SHARED_93A4,Unknown,UNCLASSIFIED,low,[sync] 巴蒂斯特:  multi_hero_shared
0x93A6,37798,VAR_温斯顿_SHARED_93A6,Unknown,UNCLASSIFIED,low,[sync] 温斯顿:  multi_hero_shared
0x93A8,37800,VAR_温斯顿_SHARED_93A8,Unknown,UNCLASSIFIED,low,[sync] 温斯顿:  multi_hero_shared
0x93A9,37801,VAR_守护天使_93A9,Value,ABILITY_STATE,low,[sync] 天使/守护天使 @ 技能 1 per_ability
0x93AA,37802,VAR_天使_SHARED_93AA,Unknown,UNCLASSIFIED,low,[sync] 天使:  multi_hero_shared
0x93AE,37806,VAR_天使_SHARED_93AE,Unknown,UNCLASSIFIED,low,[sync] 天使:  multi_hero_shared
0x93B6,37814,VAR_重生_93B6,Value,ABILITY_STATE,low,[sync] 天使/重生 @ 技能 2 per_ability
0x93B7,37815,VAR_天使_SHARED_93B7,Unknown,UNCLASSIFIED,low,[sync] 天使:  multi_hero_shared
0x93B8,37816,VAR_巴蒂斯特_SHARED_93B8,Unknown,UNCLASSIFIED,low,[sync] 巴蒂斯特:  multi_hero_shared
0x93B9,37817,VAR_天使_SHARED_93B9,Unknown,UNCLASSIFIED,low,[sync] 天使:  multi_hero_shared
0x93BB,37819,VAR_天使_SHARED_93BB,Unknown,UNCLASSIFIED,low,[sync] 天使:  multi_hero_shared
0x93BC,37820,VAR_天使_SHARED_93BC,Unknown,UNCLASSIFIED,low,[sync] 天使:  multi_hero_shared
0x93C3,37827,VAR_天使_SHARED_93C3,Unknown,UNCLASSIFIED,low,[sync] 天使:  multi_hero_shared
0x93C5,37829,VAR_天使_SHARED_93C5,Unknown,UNCLASSIFIED,low,[sync] 天使:  multi_hero_shared
0x93C6,37830,VAR_女武神_93C6,Value,ABILITY_STATE,low,[sync] 天使/女武神 @ 技能 3 per_ability
0x93C9,37833,VAR_原始暴怒_93C9,Value,ABILITY_STATE,low,[sync] 温斯顿/原始暴怒 @ 技能 3 per_ability
0x93CD,37837,VAR_卢西奥_SHARED_93CD,Status,LIFECYCLE,low,[local_flag] 卢西奥:  multi_hero_shared|status_flag
0x93CE,37838,VAR_卢西奥_SHARED_93CE,Unknown,UNCLASSIFIED,low,[sync] 卢西奥:  multi_hero_shared
0x93CF,37839,VAR_卢西奥_SHARED_93CF,Unknown,UNCLASSIFIED,low,[sync] 卢西奥:  multi_hero_shared
0x93D4,37844,VAR_狂鼠_SHARED_93D4,Unknown,UNCLASSIFIED,low,[sync] 狂鼠:  multi_hero_shared
0x93D5,37845,VAR_狂鼠_SHARED_93D5,Unknown,UNCLASSIFIED,low,[sync] 狂鼠:  multi_hero_shared
0x93D6,37846,VAR_狂鼠_SHARED_93D6,Unknown,UNCLASSIFIED,low,[sync] 狂鼠:  multi_hero_shared
0x93D7,37847,VAR_狂鼠_SHARED_93D7,Unknown,UNCLASSIFIED,low,[sync] 狂鼠:  multi_hero_shared
0x93D8,37848,VAR_狂鼠_SHARED_93D8,Unknown,UNCLASSIFIED,low,[sync] 狂鼠:  multi_hero_shared
0x93D9,37849,VAR_狂鼠_SHARED_93D9,Unknown,UNCLASSIFIED,low,[sync] 狂鼠:  multi_hero_shared
0x93DB,37851,VAR_狂鼠_SHARED_93DB,Unknown,UNCLASSIFIED,low,[sync] 狂鼠:  multi_hero_shared
0x93DC,37852,VAR_狂鼠_SHARED_93DC,Unknown,UNCLASSIFIED,low,[sync] 狂鼠:  multi_hero_shared
0x93DD,37853,VAR_震荡地雷_93DD,Value,ABILITY_STATE,low,[sync] 狂鼠/震荡地雷 @ 技能 1 per_ability
0x93DF,37855,VAR_震荡地雷_93DF,Value,ABILITY_STATE,low,[sync] 狂鼠/震荡地雷 @ 技能 1 per_ability
0x93E1,37857,VAR_狂鼠_SHARED_93E1,Unknown,UNCLASSIFIED,low,[sync] 狂鼠:  multi_hero_shared
0x93E2,37858,VAR_狂鼠_SHARED_93E2,Unknown,UNCLASSIFIED,low,[sync] 狂鼠:  multi_hero_shared
0x93E3,37859,VAR_狂鼠_SHARED_93E3,Unknown,UNCLASSIFIED,low,[sync] 狂鼠:  multi_hero_shared
0x93E4,37860,VAR_捕兽夹_93E4,Value,ABILITY_STATE,low,[sync] 狂鼠/捕兽夹 @ 技能 2 per_ability
0x93E5,37861,VAR_狂鼠_SHARED_93E5,Unknown,UNCLASSIFIED,low,[sync] 狂鼠:  multi_hero_shared
0x93E6,37862,VAR_震荡地雷_93E6,Value,ABILITY_STATE,low,[sync] 狂鼠/震荡地雷 @ 技能 1 per_ability
0x93E8,37864,VAR_捕兽夹_93E8,Value,ABILITY_STATE,low,[sync] 狂鼠/捕兽夹 @ 技能 2 per_ability
0x93E9,37865,VAR_捕兽夹_93E9,Value,ABILITY_STATE,low,[sync] 狂鼠/捕兽夹 @ 技能 2 per_ability
0x93EA,37866,VAR_狂鼠_SHARED_93EA,Unknown,UNCLASSIFIED,low,[sync] 狂鼠:  multi_hero_shared
0x93EB,37867,VAR_狂鼠_SHARED_93EB,Unknown,UNCLASSIFIED,low,[sync] 狂鼠:  multi_hero_shared
0x93EC,37868,VAR_狂鼠_SHARED_93EC,Unknown,UNCLASSIFIED,low,[sync] 狂鼠:  multi_hero_shared
0x93ED,37869,VAR_狂鼠_SHARED_93ED,Unknown,UNCLASSIFIED,low,[sync] 狂鼠:  multi_hero_shared
0x93EE,37870,VAR_炸弹轮胎_93EE,Value,ABILITY_STATE,low,[sync] 狂鼠/炸弹轮胎 @ 技能 3 per_ability
0x9431,37937,VAR_卢西奥_SHARED_9431,Unknown,UNCLASSIFIED,low,[sync] 卢西奥:  multi_hero_shared
0x9437,37943,VAR_音障_9437,Value,ABILITY_STATE,low,[sync] 卢西奥/音障 @ 技能 3 per_ability
0x9443,37955,VAR_卢西奥_SHARED_9443,Unknown,UNCLASSIFIED,low,[local_writable] 卢西奥:  multi_hero_shared
0x9447,37959,VAR_卢西奥_SHARED_9447,Unknown,UNCLASSIFIED,low,[sync] 卢西奥:  multi_hero_shared
0x944C,37964,VAR_卢西奥_SHARED_944C,Unknown,UNCLASSIFIED,low,[sync_writable] 卢西奥:  multi_hero_shared
0x9453,37971,VAR_疾跑_9453,Value,ABILITY_STATE,low,[sync] 士兵：76/疾跑 @ 技能 1 per_ability
0x946D,37997,VAR_天使_SHARED_946D,Unknown,UNCLASSIFIED,low,[sync] 天使:  multi_hero_shared
0x9470,38000,VAR_增幅矩阵_9470,Value,ABILITY_STATE,low,[sync] 巴蒂斯特/增幅矩阵 @ 技能 3 per_ability
0x9475,38005,VAR_莱因哈特_SHARED_9475,Unknown,UNCLASSIFIED,low,[sync] 莱因哈特:  multi_hero_shared
0x9490,38032,VAR_切歌_9490,Value,ABILITY_STATE,low,[sync] 卢西奥/切歌 @ 技能 1 per_ability
0x94A9,38057,VAR_裂地猛击_94A9,Value,ABILITY_STATE,low,[sync] 莱因哈特/裂地猛击 @ 技能 3 per_ability
0x94AB,38059,VAR_烈焰打击_94AB,Value,ABILITY_STATE,low,[sync] 莱因哈特/烈焰打击 @ 技能 2 per_ability
0x94BA,38074,VAR_莱因哈特_SHARED_94BA,Unknown,UNCLASSIFIED,low,[sync] 莱因哈特:  multi_hero_shared
0x94BB,38075,VAR_屏障力场_94BB,Value,ABILITY_STATE,low,[sync] 莱因哈特/屏障力场 @ 辅助攻击模式 per_ability
0x94C1,38081,VAR_裂地猛击_94C1,Value,ABILITY_STATE,low,[sync] 莱因哈特/裂地猛击 @ 技能 3 per_ability
0x94C6,38086,VAR_天使_SHARED_94C6,Unknown,UNCLASSIFIED,low,[sync] 天使:  multi_hero_shared
0x94CB,38091,VAR_天使_SHARED_94CB,Value,ABILITY_STATE,low,"[sync_chase] 天使: 重生, 快速治疗 per_ability"
0x94CC,38092,VAR_ENGINE_94CC,Value,UNCLASSIFIED,low,"[sync] 14 heroes, 0 loadouts engine_global"
0x94CE,38094,VAR_重生_94CE,Value,ABILITY_STATE,low,[sync] 天使/重生 @ 技能 2 per_ability
0x94D4,38100,VAR_重生_94D4,Value,ABILITY_STATE,low,[sync] 天使/重生 @ 技能 2 per_ability
0x94DE,38110,VAR_天使_SHARED_94DE,Unknown,UNCLASSIFIED,low,[sync] 天使:  multi_hero_shared
0x94F2,38130,VAR_士兵：76_SHARED_94F2,Unknown,UNCLASSIFIED,low,[sync] 士兵：76:  multi_hero_shared
0x94F6,38134,VAR_斩_94F6,Value,ABILITY_STATE,low,[sync_writable] 源氏/斩 @ 技能 3 per_ability
0x94FF,38143,VAR_闪回_94FF,Value,ABILITY_STATE,low,[sync] 猎空/闪回 @ 技能 2 per_ability
0x9505,38149,VAR_闪回_9505,Value,ABILITY_STATE,low,[sync] 猎空/闪回 @ 技能 2 per_ability
0x950C,38156,VAR_闪回_950C,Value,ABILITY_STATE,low,[sync] 猎空/闪回 @ 技能 2 per_ability
0x951C,38172,VAR_索杰恩_SHARED_951C,Unknown,UNCLASSIFIED,low,[sync] 索杰恩:  multi_hero_shared
0x951F,38175,VAR_ENGINE_951F,Value,UNCLASSIFIED,low,"[sync] 12 heroes, 0 loadouts engine_global"
0x9520,38176,VAR_ENGINE_9520,Value,UNCLASSIFIED,low,"[sync] 5 heroes, 0 loadouts engine_global"
0x952C,38188,VAR_花瓣平台_952C,Value,ABILITY_STATE,low,[sync] 生命之梭/花瓣平台 @ 技能 1 per_ability
0x953A,38202,VAR_冲锋_953A,Value,ABILITY_STATE,low,[sync_writable] 莱因哈特/冲锋 @ 技能 1 per_ability
0x9553,38227,VAR_生物力场_9553,Value,ABILITY_STATE,low,[sync] 士兵：76/生物力场 @ 技能 2 per_ability
0x9561,38241,VAR_士兵：76_SHARED_9561,Unknown,UNCLASSIFIED,low,[sync] 士兵：76:  multi_hero_shared
0x956D,38253,VAR_ENGINE_956D,Value,UNCLASSIFIED,low,"[sync] 47 heroes, 5 loadouts engine_global"
0x957C,38268,VAR_黑百合_SHARED_957C,Unknown,UNCLASSIFIED,low,[sync] 黑百合:  multi_hero_shared
0x9584,38276,VAR_熠闪舞_9584,Value,ABILITY_STATE,low,[sync] 安燃/熠闪舞 @ 技能 2 per_ability
0x95D4,38356,VAR_机体超频_95D4,Value,ABILITY_STATE,low,[sync] 索杰恩/机体超频 @ 技能 3 per_ability
0x95D5,38357,VAR_机体超频_95D5,Value,ABILITY_STATE,low,[sync] 索杰恩/机体超频 @ 技能 3 per_ability
0x95DF,38367,VAR_狂鼠_SHARED_95DF,Unknown,UNCLASSIFIED,low,[sync] 狂鼠:  multi_hero_shared
0x95E0,38368,VAR_狂鼠_SHARED_95E0,Unknown,UNCLASSIFIED,low,[sync] 狂鼠:  multi_hero_shared
0x95E5,38373,VAR_狂鼠_SHARED_95E5,Unknown,UNCLASSIFIED,low,[sync] 狂鼠:  multi_hero_shared
0x95E7,38375,VAR_切歌_95E7,Value,ABILITY_STATE,low,[sync] 卢西奥/切歌 @ 技能 1 per_ability
0x95F2,38386,VAR_强音_95F2,Value,ABILITY_STATE,low,[sync] 卢西奥/强音 @ 技能 2 per_ability
0x95F9,38393,VAR_UNKNOWN_95F9,Status,LIFECYCLE,low,"[sync_flag] heroes: 卡西迪, 骇灾, 飞天猫 multi_hero_shared|status_flag"
0x95FC,38396,VAR_D.VA_SHARED_95FC,Unknown,UNCLASSIFIED,low,[sync] D.Va:  multi_hero_shared
0x95FD,38397,VAR_D.VA_SHARED_95FD,Unknown,UNCLASSIFIED,low,[sync] D.Va:  multi_hero_shared
0x95FF,38399,VAR_机动滑铲_95FF,Value,ABILITY_STATE,low,[sync] 索杰恩/机动滑铲 @ 技能 1 per_ability
0x9600,38400,VAR_D.VA_SHARED_9600,Unknown,UNCLASSIFIED,low,[sync] D.Va:  multi_hero_shared
0x9601,38401,VAR_D.VA_SHARED_9601,Unknown,UNCLASSIFIED,low,[sync] D.Va:  multi_hero_shared
0x9603,38403,VAR_D.VA_SHARED_9603,Unknown,UNCLASSIFIED,low,[sync] D.Va:  multi_hero_shared
0x9604,38404,VAR_D.VA_SHARED_9604,Unknown,UNCLASSIFIED,low,[sync] D.Va:  multi_hero_shared
0x9606,38406,VAR_机动滑铲_9606,Value,ABILITY_STATE,low,[sync] 索杰恩/机动滑铲 @ 技能 1 per_ability
0x9612,38418,VAR_猎空_SHARED_9612,Unknown,UNCLASSIFIED,low,[sync] 猎空:  multi_hero_shared
0x9613,38419,VAR_猎空_SHARED_9613,Unknown,UNCLASSIFIED,low,[sync] 猎空:  multi_hero_shared
0x9621,38433,VAR_狂鼠_SHARED_9621,Unknown,UNCLASSIFIED,low,[sync] 狂鼠:  multi_hero_shared
0x9624,38436,VAR_狂鼠_SHARED_9624,Unknown,UNCLASSIFIED,low,[sync] 狂鼠:  multi_hero_shared
0x9633,38451,VAR_呼叫机甲_9633,Value,ABILITY_STATE,low,[sync] D.Va/呼叫机甲 @ 技能 3 per_ability
0x9634,38452,VAR_呼叫机甲_9634,Value,ABILITY_STATE,low,[sync] D.Va/呼叫机甲 @ 技能 3 per_ability
0x9635,38453,VAR_闪回_9635,Value,ABILITY_STATE,low,[sync] 猎空/闪回 @ 技能 2 per_ability
0x963A,38458,VAR_机动滑铲_963A,Value,ABILITY_STATE,low,[sync] 索杰恩/机动滑铲 @ 技能 1 per_ability
0x963E,38462,VAR_机动滑铲_963E,Value,ABILITY_STATE,low,[sync] 索杰恩/机动滑铲 @ 技能 1 per_ability
0x9642,38466,VAR_机动滑铲_FLAG_9642,Status,ABILITY_STATE,low,[sync_flag] 索杰恩/机动滑铲 @ 技能 1 per_ability|status_flag
0x9644,38468,VAR_机动滑铲_9644,Value,ABILITY_STATE,low,[sync_writable] 索杰恩/机动滑铲 @ 技能 1 per_ability
0x965D,38493,VAR_天使_SHARED_965D,Unknown,UNCLASSIFIED,low,[sync] 天使:  multi_hero_shared
0x9670,38512,VAR_天使_SHARED_9670,Unknown,UNCLASSIFIED,low,[sync] 天使:  multi_hero_shared
0x9672,38514,VAR_重生_9672,Value,ABILITY_STATE,low,[sync] 天使/重生 @ 技能 2 per_ability
0x9674,38516,VAR_天使_SHARED_9674,Unknown,UNCLASSIFIED,low,[sync] 天使:  multi_hero_shared
0x9679,38521,VAR_天使_SHARED_9679,Unknown,UNCLASSIFIED,low,[sync] 天使:  multi_hero_shared
0x967A,38522,VAR_天使_SHARED_967A,Unknown,UNCLASSIFIED,low,[sync] 天使:  multi_hero_shared
0x967B,38523,VAR_天使_SHARED_967B,Unknown,UNCLASSIFIED,low,[sync] 天使:  multi_hero_shared
0x9680,38528,VAR_狂鼠_SHARED_9680,Unknown,UNCLASSIFIED,low,[sync] 狂鼠:  multi_hero_shared
0x9681,38529,VAR_强音_9681,Value,ABILITY_STATE,low,[sync_writable] 卢西奥/强音 @ 技能 2 per_ability
0x9682,38530,VAR_源氏_SHARED_9682,Unknown,UNCLASSIFIED,low,[sync] 源氏:  multi_hero_shared
0x9683,38531,VAR_源氏_SHARED_9683,Unknown,UNCLASSIFIED,low,[sync] 源氏:  multi_hero_shared
0x9684,38532,VAR_源氏_SHARED_9684,Unknown,UNCLASSIFIED,low,[sync] 源氏:  multi_hero_shared
0x9685,38533,VAR_源氏_SHARED_9685,Unknown,UNCLASSIFIED,low,[sync] 源氏:  multi_hero_shared
0x9686,38534,VAR_源氏_SHARED_9686,Unknown,UNCLASSIFIED,low,[sync] 源氏:  multi_hero_shared
0x9687,38535,VAR_源氏_SHARED_9687,Unknown,UNCLASSIFIED,low,[sync] 源氏:  multi_hero_shared
0x968B,38539,VAR_斩_968B,Value,ABILITY_STATE,low,[sync] 源氏/斩 @ 技能 3 per_ability
0x968C,38540,VAR_闪_968C,Value,ABILITY_STATE,low,[sync] 源氏/闪 @ 技能 2 per_ability
0x968D,38541,VAR_闪_968D,Value,ABILITY_STATE,low,[sync] 源氏/闪 @ 技能 2 per_ability
0x968E,38542,VAR_影_968E,Value,ABILITY_STATE,low,[sync] 源氏/影 @ 技能 1 per_ability
0x968F,38543,VAR_影_968F,Value,ABILITY_STATE,low,[sync] 源氏/影 @ 技能 1 per_ability
0x96A7,38567,VAR_查莉娅_SHARED_96A7,Unknown,UNCLASSIFIED,low,[sync_writable] 查莉娅:  multi_hero_shared
0x96B0,38576,VAR_源氏_SHARED_96B0,Unknown,UNCLASSIFIED,low,[sync] 源氏:  multi_hero_shared
0x96B1,38577,VAR_源氏_SHARED_96B1,Unknown,UNCLASSIFIED,low,[sync] 源氏:  multi_hero_shared
0x96B4,38580,VAR_天使_SHARED_96B4,Unknown,UNCLASSIFIED,low,[sync] 天使:  multi_hero_shared
0x96B7,38583,VAR_天使_SHARED_96B7,Unknown,UNCLASSIFIED,low,[sync] 天使:  multi_hero_shared
0x96BE,38590,VAR_天使_SHARED_96BE,Unknown,UNCLASSIFIED,low,[sync] 天使:  multi_hero_shared
0x96C5,38597,VAR_闪现_96C5,Value,ABILITY_STATE,low,[sync] 猎空/闪现 @ 技能 1 per_ability
0x96C6,38598,VAR_索杰恩_SHARED_96C6,Status,LIFECYCLE,low,[sync_flag] 索杰恩:  multi_hero_shared|status_flag
0x96C9,38601,VAR_莱因哈特_SHARED_96C9,Unknown,UNCLASSIFIED,low,[sync] 莱因哈特:  multi_hero_shared
0x96CE,38606,VAR_愈合冲击_96CE,Value,ABILITY_STATE,low,[sync] 巴蒂斯特/愈合冲击 @ 技能 1 per_ability
0x96CF,38607,VAR_巴蒂斯特_SHARED_96CF,Unknown,UNCLASSIFIED,low,[sync] 巴蒂斯特:  multi_hero_shared
0x96D0,38608,VAR_愈合冲击_96D0,Value,ABILITY_STATE,low,[sync] 巴蒂斯特/愈合冲击 @ 技能 1 per_ability
